dataset,model,fold,split_seed,operator,p,ddr,n_edges_orig,n_edges_pert,num_c,auc,acc,nll,status,reach_disruption,ddr_check,baseline_auc,auc_drop
assist2012,gkt,1,43,edge_drop,0.2,0.21875,416,325,265,0.9630448452097692,0.908952374452678,0.1823652578568181,pykt_checkpoint,0.45879344414739043,0.21875,0.9631281847126388,8.333950286965042e-05
assist2012,gkt,1,43,edge_drop,0.3,0.322115,416,282,265,0.9628747517055068,0.9086802849127698,0.1825477590856008,pykt_checkpoint,0.4803001876172608,0.32211538461538464,0.9631281847126388,0.0002534330071319868
assist2012,gkt,1,43,node_drop,0.1,0.192308,416,336,265,0.9627931232580288,0.9086039561639504,0.1827617442485962,pykt_checkpoint,0.48206985165284433,0.19230769230769232,0.9631281847126388,0.00033506145461004166
assist2012,gkt,1,43,node_drop,0.2,0.307692,416,288,265,0.962592192536265,0.9083731739469326,0.1830541780647393,pykt_checkpoint,0.5645756457564576,0.3076923076923077,0.9631281847126388,0.0005359921763737896
assist2012,gkt,1,43,node_drop,0.3,0.550481,416,187,265,0.9619427849132116,0.9073557566244376,0.1842374716981589,pykt_checkpoint,0.7996301899478904,0.5504807692307693,0.9631281847126388,0.0011853997994272225
assist2012,gkt,1,43,prereq_preserve,0.1,0.09375,416,377,265,0.9630798665870668,0.9091535231554484,0.1821844923852511,pykt_checkpoint,0.2824008138351983,0.09375,0.9631281847126388,4.83181255720444e-05
assist2012,gkt,1,43,prereq_preserve,0.2,0.177885,416,342,265,0.9630614157434516,0.9087925330727978,0.1824898157927784,pykt_checkpoint,0.2986960477105023,0.1778846153846154,0.9631281847126388,6.67689691872253e-05
assist2012,gkt,1,43,prereq_preserve,0.3,0.269231,416,304,265,0.9629400873712776,0.9086111400461924,0.182451696099047,pykt_checkpoint,0.40436205016357696,0.2692307692307692,0.9631281847126388,0.00018809734136127076
assist2012,gkt,2,44,none,0.0,0.0,416,416,264,0.963825768224493,0.9102758362835895,0.1805753146709258,pykt_checkpoint,0.0,0.0,0.963825768224493,0.0
assist2012,gkt,2,44,edge_drop,0.1,0.115385,416,368,264,0.9636984262566364,0.9101935451554676,0.1807135814460213,pykt_checkpoint,0.392171581769437,0.11538461538461539,0.963825768224493,0.0001273419678565757
assist2012,gkt,2,44,edge_drop,0.2,0.21875,416,325,264,0.9635803944546588,0.9101837059988444,0.1809123195550309,pykt_checkpoint,0.5873948457738015,0.21875,0.963825768224493,0.00024537376983413406
assist2012,gkt,2,44,edge_drop,0.3,0.322115,416,282,264,0.9633835675906498,0.9097928231402652,0.1813081877406251,pykt_checkpoint,0.629976580796253,0.32211538461538464,0.963825768224493,0.00044220063384314834
assist2012,gkt,2,44,node_drop,0.1,0.1875,416,338,264,0.963453477921502,0.9097436273571488,0.1811996727891908,pykt_checkpoint,0.3421296296296297,0.1875,0.963825768224493,0.0003722903029909075
assist2012,gkt,2,44,node_drop,0.2,0.418269,416,242,264,0.9629837360044052,0.9090960319575808,0.1819602980058432,pykt_checkpoint,0.5875736475629352,0.4182692307692308,0.963825768224493,0.0008420322200877184
assist2012,gkt,2,44,node_drop,0.3,0.569712,416,179,264,0.9626077072266608,0.9086282247835832,0.1825874872361046,pykt_checkpoint,0.7602717567130379,0.5697115384615384,0.963825768224493,0.001218060997832171
assist2012,gkt,2,44,prereq_preserve,0.1,0.100962,416,374,264,0.9635920951863088,0.9101980174993872,0.1807326798896524,pykt_checkpoint,0.37580424005906554,0.10096153846153846,0.963825768224493,0.00023367303818411234
assist2012,gkt,2,44,prereq_preserve,0.2,0.1875,416,338,264,0.9636295130942766,0.910109465089778,0.1808802691857697,pykt_checkpoint,0.5323909035033805,0.1875,0.963825768224493,0.00019625513021637175
assist2012,gkt,2,44,prereq_preserve,0.3,0.278846,416,300,264,0.9635447186437824,0.9099958675542182,0.1810141342616072,pykt_checkpoint,0.5972595378828587,0.27884615384615385,0.963825768224493,0.0002810495807105129
assist2012,gkt,0,1234,edge_drop,0.9,0.891041,413,45,264,0.9610365264223324,0.9061286826288304,0.186448731117602,pykt_checkpoint,0.9773988897700238,0.8910411622276029,,
assist2012,gkt,0,1234,node_drop,0.9,0.975787,413,10,264,0.9608734243006628,0.9059110167593762,0.1866622393988171,pykt_checkpoint,0.9951961569255404,0.9757869249394673,,
assist2012,gkt,1,1235,edge_drop,0.9,0.891827,416,45,265,0.960373248899389,0.9046691233947516,0.188177514722388,pykt_checkpoint,0.9769576254637766,0.8918269230769231,,
assist2012,gkt,1,1235,node_drop,0.9,0.973558,416,11,265,0.9600559508050428,0.9042983807928532,0.1887236561415288,pykt_checkpoint,0.9933070866141732,0.9735576923076923,,
assist2012,gkt,2,1236,edge_drop,0.9,0.891827,416,45,264,0.9605146025868042,0.9051235891148212,0.1887339970710157,pykt_checkpoint,0.9755412991178829,0.8918269230769231,,
assist2012,gkt,2,1236,node_drop,0.9,0.978365,416,9,264,0.9603395027880076,0.9046737513872978,0.1892658488248344,pykt_checkpoint,0.9955393349553934,0.9783653846153846,,
