dataset,fold,split_seed,model,graph_construction,eval_split,auc,acc,nll,n_eval,status,note,experiment_tag,split_base_seed
xes3g5m,0,42,gkt,train_only,valid+test,0.852429701926152,0.8488416070390692,0.34751617239968724,1922840,pykt_checkpoint,pyKT `gkt` trained on learner-split train users; metrics on valid+test sequence positions. GKT adjacency from P0 exported graphs.,m4_q0.5_kinf_Kinf_tau0.1,42
xes3g5m,0,42,gkt,full_log,valid+test,0.851994718174199,0.8486761421940916,0.34848308638672765,1922840,pykt_checkpoint,pyKT `gkt` trained on learner-split train users; metrics on valid+test sequence positions. GKT adjacency from P0 exported graphs.,m4_q0.5_kinf_Kinf_tau0.1,42
