dataset,model,graph_construction,eval_split,n_folds,n_eval,status,note,auc,auc_ci_low,auc_ci_high,acc,acc_ci_low,acc_ci_high,nll,nll_ci_low,nll_ci_high
xes3g5m,gkt,full_log,valid+test,1,1922840,pykt_checkpoint,pyKT `gkt` trained on learner-split train users; metrics on valid+test sequence positions. GKT adjacency from P0 exported graphs.,0.8342056988717668,0.8342056988717668,0.8342056988717668,0.841430450537135,0.841430450537135,0.841430450537135,0.36354884449823255,0.36354884449823255,0.36354884449823255
xes3g5m,gkt,train_only,valid+test,1,1922840,pykt_checkpoint,pyKT `gkt` trained on learner-split train users; metrics on valid+test sequence positions. GKT adjacency from P0 exported graphs.,0.8335910934504894,0.8335910934504894,0.8335910934504894,0.8411148159168839,0.8411148159168839,0.8411148159168839,0.3651404246090914,0.3651404246090914,0.3651404246090914
