dataset,fold,split_seed,model,graph_construction,eval_split,auc,acc,nll,n_eval,status,note,experiment_tag,split_base_seed
xes3g5m,0,42,gkt,train_only,valid+test,0.8335910934504894,0.8411148159168839,0.3651404246090914,1922840,pykt_checkpoint,pyKT `gkt` trained on learner-split train users; metrics on valid+test sequence positions. GKT adjacency from P0 exported graphs.,m4_q0.95_k5_K5000_tau0.1,42
xes3g5m,0,42,gkt,full_log,valid+test,0.8342056988717668,0.841430450537135,0.36354884449823255,1922840,pykt_checkpoint,pyKT `gkt` trained on learner-split train users; metrics on valid+test sequence positions. GKT adjacency from P0 exported graphs.,m4_q0.95_k5_K5000_tau0.1,42
